payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP88465,2022-12-13 14:12:47,CIMB,089386347,Cancelled,FT432786731
FP34438,2023-03-27 02:31:58,BSI,055914947,Success,FT414824974
FP11841,2023-08-01 07:05:04,CIMB,105935407,Success,FT114897258
FP99202,2022-07-23 19:50:22,BNI,021392991,Cancelled,FT303956171
FP62432,2022-01-09 00:43:31,Jenius,036609488,Success,FT363939334
FP30134,2022-09-25 21:28:24,Danamon,069090404,Cancelled,FT443608007
FP24171,2023-08-25 19:32:27,Muamalat,126873221,Failed,FT172377454
FP32180,2023-08-19 06:01:16,BRI,100824665,Success,FT175810246
FP31680,2023-08-11 22:20:29,BSI,043354742,Success,FT923463384
FP15713,2023-02-12 23:13:53,BSI,102434600,Cancelled,FT784194701
FP74353,2023-04-16 10:27:35,Digibank,092790263,Success,FT698388748
FP43100,2022-06-11 22:32:32,CIMB,019651301,Cancelled,FT335180737
FP65096,2022-07-28 11:08:57,Mandiri,100328051,Cancelled,FT988531645
FP34733,2022-09-28 20:39:08,Jenius,030344998,Cancelled,FT708634917
FP10551,2022-05-15 19:58:31,BNI,051485807,Cancelled,FT844602077
FP87498,2023-05-08 00:00:13,Digibank,080576923,Success,FT143479910
FP84761,2023-04-05 04:34:28,BCA,102694974,Failed,FT549010340
FP78161,2023-08-04 12:53:04,Mandiri,092250541,Cancelled,FT600169541
FP98446,2023-04-09 06:09:02,Permata,041547742,Failed,FT262445370
FP71332,2022-04-22 16:51:45,Mandiri,030038369,Cancelled,FT861789726
FP70540,2023-06-01 14:49:09,Permata,041777583,Success,FT150814390
FP94445,2022-10-11 02:08:57,CIMB,020423719,Success,FT883333551
FP99625,2023-01-08 15:41:34,Jenius,045060571,Cancelled,FT934125775
FP03630,2023-10-30 12:56:14,Danamon,081448953,Success,FT286787398
FP58798,2023-05-14 03:47:01,Permata,098513318,Success,FT692247533
FP07580,2023-06-13 13:57:48,BSI,113331019,Cancelled,FT094168988
FP84216,2022-06-23 11:13:17,Mandiri,049527188,Failed,FT186498446
FP24315,2022-11-16 10:41:50,BSI,055105138,Success,FT262263673
FP11696,2022-12-30 16:12:12,BNI,051593524,Cancelled,FT379996244
FP69439,2023-02-03 06:11:23,Muamalat,067646012,Cancelled,FT988563745
FP85745,2023-06-14 11:16:03,CIMB,016008902,Success,FT941274401
FP13479,2023-06-11 00:47:03,Danamon,014543485,Failed,FT366696696
FP05568,2023-06-20 13:41:48,Digibank,077134310,Cancelled,FT997635299
FP11423,2022-12-12 21:26:10,BNI,011523217,Cancelled,FT189975294
FP40854,2022-05-09 03:39:19,BNI,062251839,Success,FT731421542
FP16864,2022-04-04 19:28:57,CIMB,064179236,Success,FT118598585
FP42565,2023-03-03 13:51:39,Permata,102544642,Success,FT411021118
FP27012,2023-02-21 09:51:23,Digibank,047274844,Failed,FT783507065
FP85935,2023-02-06 00:02:55,BSI,038663118,Success,FT347498996
FP69611,2023-08-06 02:29:15,Danamon,081363902,Success,FT721583296
FP85902,2023-09-16 01:41:35,BRI,013307826,Success,FT176835326
FP64455,2022-03-03 17:21:24,Permata,117458927,Cancelled,FT747761710
FP04917,2022-03-07 15:08:01,Danamon,013080046,Success,FT104149382
FP54707,2023-05-08 02:43:40,Digibank,073683496,Success,FT163586815
FP83774,2022-07-10 17:18:21,BNI,029210347,Success,FT529475909
FP91965,2023-01-20 04:59:36,BRI,105324526,Failed,FT482660348
FP32546,2022-02-11 19:35:37,BCA,079392309,Failed,FT470563767
FP72382,2023-07-09 07:32:32,Permata,054166961,Cancelled,FT155648116
FP68213,2023-10-24 23:45:53,Danamon,070432828,Failed,FT188437477
FP55117,2022-05-26 04:06:34,Muamalat,114664662,Cancelled,FT742278455
FP90663,2022-09-18 04:20:53,Permata,038685099,Failed,FT609028504
FP82191,2023-05-07 04:49:56,BSI,058786648,Success,FT561852670
FP12326,2023-04-26 23:23:52,Muamalat,107075941,Success,FT437851224
FP57738,2022-06-21 12:58:42,BNI,014285798,Cancelled,FT977434643
FP32528,2022-01-16 17:51:03,Mandiri,044729305,Failed,FT223622322
FP81619,2023-08-22 22:21:27,Mandiri,037023607,Failed,FT081733988
FP29196,2022-10-23 16:22:27,CIMB,058235005,Success,FT950006139
FP90934,2022-04-23 07:49:40,Jenius,054139215,Failed,FT130217586
FP29037,2022-12-20 03:48:51,BCA,056621831,Failed,FT516735051
FP07704,2023-05-16 01:04:41,BCA,086614931,Success,FT649302901
FP42274,2023-07-17 21:39:31,Permata,129225368,Cancelled,FT385103589
FP09970,2023-08-23 03:08:30,BCA,119127764,Cancelled,FT739785147
FP28469,2023-04-24 12:40:51,BSI,051956433,Cancelled,FT342522817
FP71146,2022-11-27 03:03:10,Mandiri,074881378,Cancelled,FT437724436
FP08782,2023-08-21 05:28:03,CIMB,077287526,Success,FT963762811
FP96721,2023-02-20 04:20:41,BNI,054758528,Failed,FT548201715
FP67756,2023-01-28 14:13:27,Danamon,032836873,Cancelled,FT837938725
FP75403,2023-12-11 20:19:29,Muamalat,045787692,Failed,FT701797918
FP20153,2022-03-17 04:12:59,Permata,082041964,Cancelled,FT374872274
FP64904,2023-09-13 12:14:36,BRI,026821784,Failed,FT375357340
FP37458,2022-02-02 05:44:56,Permata,072861510,Cancelled,FT114530340
FP22221,2022-09-13 20:12:16,BSI,113596016,Failed,FT216142758
FP15105,2022-10-01 01:52:11,BRI,083568491,Cancelled,FT544012905
FP00405,2022-02-06 11:09:06,Digibank,028354699,Success,FT045011238
FP13066,2023-04-23 15:50:45,Mandiri,011243186,Success,FT289509403
FP57775,2022-09-12 10:33:32,BNI,092669831,Failed,FT798460203
FP31108,2023-11-11 14:43:56,BCA,077929143,Success,FT910647191
FP26719,2022-08-19 23:57:53,Danamon,025010020,Success,FT191032883
FP88718,2023-11-04 04:08:18,Muamalat,082878603,Cancelled,FT239278923
FP23124,2022-08-23 03:41:46,BSI,077070678,Success,FT980502286
FP45825,2022-03-04 12:35:57,BRI,079025113,Success,FT739724469
FP00772,2023-11-26 11:07:48,Digibank,126849747,Success,FT071819612
FP41909,2022-10-23 23:33:49,BSI,056132773,Failed,FT830148404
FP38528,2023-02-15 04:13:41,BNI,124811324,Failed,FT308039896
FP53976,2022-01-19 19:09:20,BRI,116530969,Cancelled,FT362904380
FP85106,2022-02-22 07:29:48,BNI,089225123,Cancelled,FT433239512
FP70080,2022-06-28 09:35:44,Jenius,041233399,Success,FT613820783
FP01432,2023-06-06 21:07:37,Danamon,063959127,Failed,FT979208389
FP62204,2023-05-06 17:23:50,BNI,084556088,Success,FT738504238
FP19654,2023-08-10 14:21:12,Mandiri,039624088,Success,FT306921667
FP12952,2022-10-18 08:37:00,Muamalat,110978019,Success,FT668967401
FP65149,2023-10-20 18:13:53,BSI,061386239,Failed,FT937830482
FP78238,2023-12-31 06:19:54,Permata,097494205,Cancelled,FT104367722
FP79847,2022-04-15 04:56:54,Jenius,107650612,Cancelled,FT076420318
FP70899,2023-03-13 18:53:07,BCA,125578705,Cancelled,FT019663272
FP78549,2023-03-15 23:37:57,BSI,109818096,Failed,FT090061735
FP80143,2022-11-19 11:05:51,Permata,018280773,Success,FT600409044
FP11885,2023-08-30 00:52:46,Jenius,013709453,Cancelled,FT227625231
FP86752,2022-02-14 16:29:46,BRI,049717231,Cancelled,FT611755423
FP24645,2022-01-31 22:07:22,Digibank,021495089,Success,FT286020550
FP46372,2022-10-02 01:52:22,Muamalat,076371488,Cancelled,FT985662594
FP80519,2023-03-23 15:43:12,Muamalat,089641891,Success,FT687116348
FP36656,2023-09-11 07:26:55,Mandiri,022703466,Failed,FT232535770
FP39136,2023-01-15 00:32:42,Digibank,123572415,Success,FT700613463
FP43369,2023-09-23 00:08:23,Jenius,102303249,Failed,FT805357726
FP66439,2022-07-14 05:41:10,Permata,065643596,Cancelled,FT360363837
FP23994,2023-12-12 04:59:46,Digibank,055239622,Cancelled,FT886440274
FP50187,2022-04-29 22:38:26,Danamon,053564645,Success,FT981308524
FP40948,2023-12-27 05:35:52,Digibank,094293933,Success,FT956809392
FP71001,2023-09-28 19:36:59,CIMB,049877414,Failed,FT576790857
FP50443,2023-03-22 15:22:48,Danamon,091898302,Cancelled,FT376603691
FP10154,2023-12-08 08:01:53,BRI,050536595,Success,FT338117183
FP27635,2023-09-27 06:03:15,Digibank,110696524,Cancelled,FT361044649
FP89635,2023-07-10 00:52:45,Mandiri,105432599,Cancelled,FT849163933
FP43337,2022-09-17 09:22:33,Permata,057827469,Cancelled,FT531804807
FP18390,2022-12-10 14:46:50,Muamalat,125499509,Failed,FT249972602
FP21768,2022-07-19 23:56:39,BCA,018377482,Success,FT968098537
FP51723,2022-11-13 06:55:29,BSI,078957923,Failed,FT725988093
FP08933,2023-07-21 10:53:56,CIMB,054226160,Failed,FT115506400
FP92443,2023-11-06 22:19:40,Digibank,083375817,Cancelled,FT173928222
FP13330,2022-08-09 17:16:54,Jenius,099168788,Success,FT846266756
FP04305,2022-10-31 18:26:46,Permata,047833942,Failed,FT593416946
FP08661,2023-04-15 01:26:43,Muamalat,049614240,Failed,FT136353120
FP88474,2023-07-20 08:15:02,Digibank,122444353,Cancelled,FT269478289
FP80450,2023-04-18 09:54:33,BNI,027688654,Cancelled,FT686067005
FP35174,2022-10-06 21:23:24,BCA,050112304,Success,FT389248039
FP14198,2023-02-18 18:55:17,BCA,124895036,Success,FT756915271
FP44467,2023-08-09 14:34:12,BSI,083406676,Success,FT083428220
FP94075,2023-05-01 14:45:57,BRI,052324556,Cancelled,FT713726360
FP33297,2022-04-29 13:24:10,BSI,019220091,Success,FT221424249
FP16095,2023-08-10 19:02:53,Jenius,099520863,Failed,FT396361948
FP20256,2022-08-02 11:19:59,Permata,104054677,Success,FT132538526
FP42640,2022-05-10 03:24:37,Danamon,103450816,Cancelled,FT360363837
FP26135,2022-06-26 19:00:33,Digibank,046111445,Success,FT224768833
FP74867,2023-02-21 04:34:27,Digibank,059361062,Cancelled,FT319727763
FP82290,2023-10-24 15:17:21,Mandiri,107109354,Failed,FT974209585
FP66791,2023-06-30 22:04:44,Danamon,026749769,Failed,FT928021701
FP98976,2022-10-06 04:47:11,Mandiri,111949283,Success,FT938096686
FP22847,2023-11-09 00:02:07,BCA,031014395,Failed,FT201519721
FP10616,2023-05-26 15:14:13,CIMB,018089275,Success,FT341062731
FP98418,2022-02-03 13:04:16,Jenius,032972449,Cancelled,FT536100048
FP02431,2023-07-16 22:17:57,BSI,126306028,Success,FT234246865
FP53372,2022-05-29 20:18:18,BCA,019176530,Success,FT355532796
FP09294,2023-05-30 04:33:14,Permata,028536268,Cancelled,FT683217506
FP33601,2023-12-04 14:27:17,Mandiri,046274007,Cancelled,FT521313352
FP86917,2023-04-24 16:44:13,Permata,083916205,Failed,FT755573629
FP10934,2023-08-01 04:37:10,BSI,115780561,Failed,FT440113407
FP91571,2023-03-08 07:50:02,Jenius,121947877,Cancelled,FT085613547
FP37767,2023-10-19 05:21:52,BCA,116271477,Failed,FT568896858
FP11435,2023-04-15 03:59:30,CIMB,039228565,Failed,FT754901193
FP48614,2023-02-13 17:41:40,Digibank,064317250,Cancelled,FT444244785
FP14525,2023-08-22 02:49:55,BRI,067988738,Success,FT362267309
FP21495,2022-11-17 08:03:53,Danamon,050695973,Success,FT014651788
FP83820,2022-11-09 12:21:28,Muamalat,061376045,Cancelled,FT942443245
FP39889,2023-10-15 09:57:13,BSI,093754952,Failed,FT264219440
FP27093,2023-12-15 20:51:27,BCA,090313707,Cancelled,FT478144005
FP87605,2023-09-18 10:54:03,Mandiri,123983305,Success,FT264813469
FP75154,2022-01-31 10:53:05,Permata,015793328,Success,FT081198130
FP31799,2022-12-31 12:02:49,CIMB,052501586,Failed,FT197360231
FP40839,2022-02-17 17:28:01,BNI,081268078,Failed,FT091153380
FP67355,2023-05-04 08:46:52,Jenius,088452560,Cancelled,FT463598338
FP89755,2022-12-08 00:32:45,CIMB,063363917,Cancelled,FT113646270
FP17992,2022-08-28 17:57:21,Muamalat,065367911,Failed,FT721616840
FP87732,2023-03-25 21:32:03,BNI,010608340,Success,FT855752180
FP29590,2023-06-12 21:54:14,Jenius,041998304,Success,FT073106654
FP73781,2022-01-07 04:03:57,Muamalat,016210295,Cancelled,FT799550713
FP16517,2022-09-08 08:43:56,BRI,115517543,Success,FT169411888
FP45386,2022-07-22 20:43:45,BCA,012522547,Cancelled,FT564118837
FP71935,2022-10-10 05:25:34,CIMB,016126813,Cancelled,FT155432790
FP95523,2023-07-26 01:58:51,BNI,044798857,Success,FT049692306
FP25857,2023-01-30 13:22:20,BCA,034804214,Failed,FT316567922
FP97364,2022-08-29 09:49:26,Mandiri,093745495,Success,FT031014995
FP98156,2022-12-18 18:28:44,Muamalat,049230284,Failed,FT460715616
FP37203,2023-12-15 01:51:12,CIMB,095757685,Cancelled,FT524085579
FP61417,2023-07-09 11:41:05,Danamon,123916039,Failed,FT639857430
FP87068,2023-11-14 23:50:59,BRI,087397354,Success,FT919924497
FP40919,2022-05-02 17:06:28,BSI,115342624,Success,FT002402581
FP10738,2022-03-12 11:39:17,BRI,102089097,Success,FT574542637
FP31287,2023-11-01 16:05:00,Danamon,089319437,Failed,FT518414707
FP03672,2022-10-05 03:53:39,Mandiri,069117426,Cancelled,FT064683161
FP75770,2023-11-26 04:29:18,Mandiri,022675730,Failed,FT366696696
FP74134,2023-01-13 15:17:53,BCA,107609731,Cancelled,FT575018822
FP05955,2022-04-29 21:25:28,CIMB,076292907,Cancelled,FT219557061
FP85975,2022-04-30 23:04:00,BNI,027829141,Failed,FT149257161
FP37277,2023-06-02 20:11:02,Permata,083967306,Failed,FT647402158
FP54964,2022-09-26 04:48:16,Muamalat,048030016,Success,FT425803794
FP89360,2022-08-05 18:31:21,BRI,129996176,Failed,FT700629012
FP92685,2022-12-22 16:40:43,Muamalat,056994212,Success,FT221984094
FP17449,2022-05-27 18:56:43,Mandiri,118995104,Success,FT172191367
FP30994,2023-06-10 22:17:45,Jenius,065481923,Success,FT956801517
FP64768,2023-04-15 15:49:52,BSI,025565164,Success,FT698365057
FP18923,2023-04-30 19:29:29,Jenius,045940222,Success,FT215425051
FP54053,2023-12-30 20:41:20,Mandiri,017791535,Failed,FT750293391
FP16224,2022-03-05 11:02:36,BSI,105272225,Failed,FT033460835
FP34850,2023-01-19 04:48:11,CIMB,046023928,Failed,FT249909866
FP72629,2023-06-05 19:59:06,CIMB,083561223,Success,FT810453555
FP38186,2022-08-02 02:50:58,Digibank,027492507,Failed,FT214957768
FP76132,2023-09-13 10:04:15,Digibank,119483767,Cancelled,FT490011974
FP87295,2023-05-09 03:23:15,BCA,040623418,Success,FT694807013
FP98704,2023-10-03 08:37:15,Danamon,037317779,Failed,FT475391490
FP60161,2022-01-14 06:00:28,Digibank,052830273,Failed,FT076681551
FP54948,2022-04-11 10:06:23,Mandiri,039184638,Failed,FT427482066
FP35169,2023-10-14 03:30:08,Jenius,028751755,Cancelled,FT400445075
FP29548,2023-05-15 03:43:09,Jenius,059426211,Failed,FT076797586
FP19579,2022-10-27 10:14:33,Jenius,046367134,Cancelled,FT166918197
FP69867,2022-10-31 09:25:48,Mandiri,066899035,Failed,FT949165512
FP08277,2023-12-13 12:43:08,BCA,117261240,Failed,FT705276691
FP71224,2023-03-17 11:59:14,Mandiri,082302250,Failed,FT466889633
FP59985,2023-04-03 08:54:51,BSI,063007150,Failed,FT442051607
FP68196,2022-01-11 04:20:02,Permata,067634367,Cancelled,FT887573886
FP95183,2023-05-27 00:38:04,Permata,078455056,Failed,FT147663029
FP76476,2022-06-16 15:18:35,Danamon,103066750,Cancelled,FT601065834
FP46711,2023-11-19 02:56:15,Muamalat,014430611,Failed,FT443005424
FP76624,2023-06-04 16:19:38,Muamalat,039255392,Failed,FT107218202
FP51088,2022-04-05 07:44:14,BRI,087735110,Cancelled,FT587415570
FP07454,2022-08-28 05:50:21,BSI,114370040,Failed,FT064025167
FP19066,2023-12-01 22:59:04,Jenius,082383525,Cancelled,FT681475247
FP74909,2023-04-14 17:30:54,Digibank,091701156,Success,FT059481906
FP73395,2022-10-14 04:00:24,BNI,026465700,Success,FT369207843
FP96429,2023-02-09 19:54:17,Danamon,045906567,Success,FT963762811
FP95016,2023-12-15 20:38:42,Digibank,021337189,Failed,FT707361163
FP19075,2022-10-09 05:43:36,Mandiri,031494177,Cancelled,FT879506037
FP79498,2022-09-21 00:16:36,Permata,044462293,Failed,FT498219108
FP51084,2023-09-08 02:00:01,Jenius,027222654,Cancelled,FT372714013
FP03227,2022-04-13 13:48:12,BNI,016854237,Success,FT773599711
FP55205,2023-05-02 11:36:19,Danamon,129122885,Cancelled,FT715091215
FP70754,2023-03-29 00:05:35,Digibank,017650809,Failed,FT886972753
FP87423,2022-09-24 05:43:52,Danamon,101391922,Success,FT194098205
FP23028,2022-01-26 22:15:20,BRI,112779805,Failed,FT477257977
FP25063,2022-04-11 06:38:54,BSI,079961811,Success,FT782812699
FP75365,2022-12-03 14:21:28,CIMB,081296079,Cancelled,FT699579983
FP22152,2022-08-31 14:43:59,BCA,085090404,Cancelled,FT261538758
FP63085,2022-03-10 14:55:54,BRI,048291509,Failed,FT292783839
FP53194,2023-05-27 05:24:42,Jenius,020279882,Success,FT520375066
FP30560,2023-01-03 03:41:56,BSI,106238239,Success,FT695356407
FP97257,2023-01-30 05:32:44,BSI,035675879,Cancelled,FT617178766
FP33823,2023-08-31 06:17:44,BNI,032679975,Failed,FT960836167
FP92500,2023-10-28 10:39:32,BNI,010430330,Cancelled,FT300587466
FP10938,2022-03-10 22:26:59,Permata,027162934,Failed,FT689901327
FP66446,2023-08-25 16:02:56,Danamon,022983781,Failed,FT531188550
FP23292,2023-05-25 00:30:51,BRI,029493818,Success,FT721299246
FP70231,2023-08-23 08:38:32,CIMB,092196799,Failed,FT994535979
FP52662,2022-02-14 05:31:13,Muamalat,084277451,Failed,FT516015387
FP09961,2022-02-12 02:38:45,Danamon,081925968,Success,FT052219349
FP87280,2023-06-25 23:26:49,CIMB,104191734,Cancelled,FT580667593
FP11127,2022-10-14 16:05:06,Jenius,127492410,Success,FT416750162
FP61988,2022-05-21 22:40:40,BCA,050495157,Cancelled,FT270021057
FP63879,2023-02-27 18:35:30,BRI,071908212,Success,FT456558281
FP62582,2023-09-21 13:09:42,Muamalat,115331444,Cancelled,FT785840780
FP34015,2022-03-08 07:16:59,Permata,013567873,Failed,FT575178969
FP56398,2023-11-06 05:25:50,BRI,100606757,Failed,FT271947066
FP61061,2023-08-13 16:55:03,Digibank,098984617,Success,FT327821130
FP81725,2023-11-07 08:39:50,Digibank,088281252,Failed,FT355066847
FP95954,2023-06-04 19:12:12,Digibank,038899885,Failed,FT633699844
FP12842,2023-12-08 17:28:57,Permata,021184442,Failed,FT797223157
FP07265,2023-09-16 05:01:29,CIMB,119914414,Success,FT468915839
FP41326,2022-12-14 16:11:10,Muamalat,080772112,Success,FT432687507
FP81514,2022-04-07 02:41:47,BSI,124388789,Failed,FT680234136
FP19211,2023-10-26 06:37:54,Jenius,038339604,Success,FT071819612
FP62298,2022-03-05 19:44:04,BNI,036697283,Cancelled,FT656449595
FP10050,2022-10-23 16:32:50,Digibank,078346437,Cancelled,FT744038470
FP28966,2022-03-16 01:51:34,BCA,022878401,Failed,FT204678649
FP22154,2023-07-31 06:04:03,BCA,023464225,Failed,FT983028458
FP69501,2022-03-24 00:50:53,Permata,038908310,Cancelled,FT705571836
FP38167,2022-04-09 09:14:47,BSI,047000144,Failed,FT142313767
FP23959,2022-10-22 01:24:50,Mandiri,073922238,Success,FT215444441
FP46615,2023-01-04 14:05:01,Mandiri,115476192,Failed,FT477257977
FP18958,2023-01-13 13:47:29,Digibank,066437316,Cancelled,FT927004079
FP16978,2022-02-28 16:51:48,BNI,036397538,Success,FT998601297
FP92136,2022-11-27 00:22:43,Permata,053010209,Failed,FT306379686
FP68499,2023-05-19 22:55:00,Danamon,107022279,Success,FT940734565
FP86449,2022-07-19 18:37:48,BSI,079816021,Cancelled,FT435301370
FP65701,2023-05-08 06:06:09,BSI,051022778,Failed,FT562467821
FP33694,2022-06-18 16:33:09,Muamalat,097501279,Cancelled,FT363529696
FP07078,2023-07-03 11:40:30,BNI,093310600,Success,FT699434729
FP58792,2023-05-12 08:23:11,BRI,126963584,Cancelled,FT663107833
FP80144,2023-10-05 23:43:22,Danamon,120786521,Cancelled,FT167247019
FP05834,2023-06-15 19:22:38,Danamon,109323536,Success,FT719213380
FP41076,2023-02-09 14:44:43,BRI,026258137,Success,FT909852718
FP22799,2023-01-28 15:52:05,CIMB,028796723,Failed,FT967603155
FP50437,2022-08-28 04:35:32,BCA,032228973,Success,FT791000633
FP44639,2022-01-10 18:59:17,BRI,016319565,Failed,FT664212893
FP01695,2022-11-10 08:40:35,BCA,040771904,Cancelled,FT008455915
FP76758,2022-02-19 04:15:30,CIMB,109967387,Cancelled,FT909557488
FP04350,2023-07-07 04:02:07,CIMB,066573306,Cancelled,FT902810388
FP32611,2023-04-04 22:58:41,Permata,086931928,Failed,FT139605773
FP57799,2023-04-15 21:05:22,Permata,069958672,Cancelled,FT001470294
FP11363,2022-02-28 10:33:04,CIMB,043044463,Cancelled,FT546093594
FP48358,2022-12-18 13:30:17,Danamon,114298889,Cancelled,FT409764319
FP77830,2023-05-26 01:19:19,Danamon,066499516,Success,FT300224078
FP63463,2022-09-19 00:33:49,BRI,058603860,Cancelled,FT422569206
FP50549,2023-11-06 13:52:49,BSI,059759221,Cancelled,FT729821714
FP44582,2022-09-06 21:26:06,BRI,041253544,Cancelled,FT981650030
FP75768,2022-01-12 18:21:41,CIMB,062265883,Success,FT079266344
FP55808,2022-08-04 10:42:31,BSI,097802745,Failed,FT057260786
FP54915,2023-10-07 19:10:39,BCA,043203356,Failed,FT793833974
FP03160,2022-02-13 18:41:58,BCA,078858585,Cancelled,FT792300403
FP22378,2022-09-22 09:07:05,Jenius,091127976,Success,FT413606780
FP43011,2023-08-17 16:15:36,BRI,068064237,Success,FT119672902
FP97271,2023-05-20 15:00:22,BCA,020422862,Failed,FT477966426
FP39714,2022-01-13 16:23:07,Digibank,043389144,Failed,FT173305056
FP66369,2023-12-10 05:15:49,Digibank,069781784,Success,FT018509231
FP05391,2022-01-22 21:41:29,Danamon,022920841,Success,FT581764564
FP38476,2023-05-30 09:26:52,BSI,043741449,Success,FT387646630
FP07671,2023-10-16 07:44:50,CIMB,124288290,Failed,FT540390385
FP28136,2022-07-05 03:24:33,Muamalat,010573019,Cancelled,FT679795383
FP26066,2022-12-03 11:26:11,Digibank,116987046,Success,FT866071014
FP04159,2023-02-02 06:26:06,BCA,052370393,Success,FT778288184
FP92301,2023-09-26 17:28:02,Mandiri,048862909,Success,FT895687500
FP38099,2022-05-22 23:34:57,Digibank,125748399,Failed,FT654122841
FP88185,2023-01-30 23:20:20,Jenius,109388393,Success,FT678655184
FP71344,2022-09-07 00:14:57,Permata,086180863,Success,FT625246415
FP59827,2022-10-25 03:29:23,BRI,050480382,Cancelled,FT537337921
FP72768,2022-01-06 13:04:23,BNI,121766922,Cancelled,FT392157673
FP84592,2023-08-30 16:37:54,Permata,014272400,Cancelled,FT107628178
FP68879,2023-06-01 14:26:26,CIMB,028833990,Cancelled,FT905546187
FP71326,2023-11-01 13:45:43,CIMB,081169533,Cancelled,FT429045716
FP91265,2022-03-18 05:10:17,Danamon,117012651,Failed,FT448798095
FP94791,2022-07-12 01:04:39,Permata,052051201,Failed,FT486866447
FP26664,2022-10-28 17:16:55,Jenius,127134626,Failed,FT623979743
FP45603,2022-01-21 05:43:45,BSI,037270191,Cancelled,FT985214190
FP07706,2022-02-08 09:27:09,Danamon,121486325,Cancelled,FT217981645
FP06670,2023-10-10 14:19:15,BSI,112288082,Cancelled,FT446863230
FP79495,2023-10-19 15:01:55,Muamalat,085209046,Success,FT568403651
FP23541,2023-05-30 05:37:06,BCA,105835921,Failed,FT193113838
FP04363,2023-07-09 21:22:40,Danamon,036596546,Success,FT848147438
FP12417,2023-10-25 15:39:56,BCA,117034312,Success,FT063758181
FP15275,2022-08-07 09:17:15,CIMB,061533985,Success,FT257527127
FP56587,2023-11-19 08:26:32,Digibank,054536863,Cancelled,FT360432132
FP47737,2023-05-02 11:43:56,Digibank,120437485,Success,FT357905493
FP35307,2022-03-06 23:04:55,Digibank,047892653,Failed,FT049692306
FP86672,2022-06-03 21:18:43,Muamalat,101460662,Failed,FT121231899
FP75154,2023-02-17 12:23:00,CIMB,105756864,Success,FT201519721
FP20112,2022-05-08 14:03:13,Jenius,103194321,Cancelled,FT894914126
FP58573,2023-03-28 09:50:09,Muamalat,087982646,Cancelled,FT665283408
FP20384,2022-05-22 20:33:09,BCA,072040797,Failed,FT913553337
FP62679,2023-10-06 07:46:00,BSI,083788446,Failed,FT862701211
FP02038,2022-05-01 11:18:52,BSI,118073686,Success,FT734735249
FP18755,2022-12-11 19:15:01,BSI,010484700,Cancelled,FT887848628
FP73405,2022-04-09 17:06:48,BRI,063616606,Success,FT458685114
FP05665,2023-10-11 05:58:33,Danamon,105795294,Success,FT004889017
FP99685,2022-02-17 03:01:21,Digibank,096400546,Cancelled,FT378185458
FP87166,2023-06-20 16:30:11,CIMB,028028501,Success,FT640854826
FP80920,2023-10-12 03:00:32,BNI,046769428,Cancelled,FT651334920
FP42845,2022-10-02 21:15:58,Danamon,077695370,Cancelled,FT354988426
FP57722,2023-08-19 14:47:50,CIMB,070470709,Success,FT326339673
FP27839,2023-07-05 08:01:09,Digibank,089361838,Cancelled,FT204837330
FP64148,2022-03-12 05:04:22,BNI,042561471,Failed,FT355985854
FP20762,2023-03-16 04:08:36,BRI,080384209,Cancelled,FT919211032
FP19965,2022-08-26 13:50:46,CIMB,074269482,Failed,FT171457014
FP14382,2023-11-30 05:08:55,BSI,081134788,Cancelled,FT604351657
FP34479,2023-12-23 04:44:03,Muamalat,102999310,Cancelled,FT212408100
FP74921,2022-07-09 02:29:45,Mandiri,042584063,Cancelled,FT011748852
FP27861,2022-07-08 17:43:48,Muamalat,046701897,Success,FT883631642
FP90035,2023-12-25 12:45:32,BCA,094644508,Success,FT763410778
FP19066,2022-08-14 17:02:11,Jenius,118106294,Success,FT147349915
FP24779,2023-11-17 02:21:57,Danamon,123146566,Cancelled,FT510252920
FP09814,2023-01-19 03:15:08,BCA,100776357,Cancelled,FT831690261
FP54082,2022-09-13 13:08:22,Jenius,104086852,Failed,FT376056435
FP34761,2023-10-07 21:11:02,CIMB,025391671,Cancelled,FT942792920
FP28848,2022-04-11 18:31:53,Mandiri,117381492,Cancelled,FT826327449
FP58863,2022-01-15 11:12:23,BSI,038314629,Cancelled,FT971642453
FP02383,2022-07-23 09:52:20,BRI,075088413,Cancelled,FT429705934
FP87956,2023-08-05 15:55:06,BCA,093885724,Failed,FT501232127
FP70915,2023-05-26 14:01:56,Danamon,096091447,Cancelled,FT327390375
FP85516,2023-10-22 05:24:21,Permata,042610005,Cancelled,FT994556872
FP45958,2022-02-10 07:31:31,CIMB,072573219,Cancelled,FT739943098
FP90798,2022-10-02 22:40:42,Permata,123145745,Cancelled,FT556356475
FP22391,2022-08-26 03:14:22,BCA,100394137,Cancelled,FT015523457
FP45713,2022-05-09 11:36:09,BRI,048872546,Failed,FT478986647
FP86522,2023-04-26 12:10:51,CIMB,050579015,Cancelled,FT886809632
FP23049,2023-04-10 10:09:13,BCA,112480958,Failed,FT013653111
FP11869,2022-04-20 10:32:15,Danamon,123811231,Success,FT795947375
FP43864,2022-07-25 09:36:32,BNI,096935215,Failed,FT477077019
FP04385,2023-08-23 22:23:23,Digibank,053718187,Cancelled,FT185184400
FP37976,2022-08-09 15:35:40,BSI,099527811,Cancelled,FT849357431
