payment_id,send_at,payment_method,account_number,payment_status,transaction_id
FP64180,2023-11-12 05:33:25,Jenius,107586812,Success,FT322172310
FP48196,2023-07-05 05:40:13,Jenius,034082447,Success,FT262029000
FP41715,2022-03-11 21:20:20,Mandiri,078449509,Cancelled,FT559516799
FP69231,2022-12-22 19:44:13,BSI,056189739,Success,FT812156812
FP16004,2022-09-22 02:24:03,BSI,039874469,Failed,FT342146169
FP43188,2022-12-11 00:06:17,BRI,033267454,Cancelled,FT575638525
FP99535,2022-03-27 18:39:42,BSI,113116933,Success,FT997305017
FP52843,2023-06-03 10:43:30,BCA,031988780,Failed,FT933736855
FP00583,2022-11-04 14:53:55,Digibank,046829957,Failed,FT990800257
FP21568,2022-10-31 08:05:48,BRI,083273618,Success,FT422363934
FP01547,2022-10-20 00:22:42,Muamalat,057566762,Success,FT737647727
FP68882,2022-12-13 05:04:01,BNI,072408960,Failed,FT928079795
FP54862,2022-07-08 00:25:43,BRI,065845462,Failed,FT230365030
FP67544,2023-06-18 02:20:02,Digibank,079416036,Success,FT428185500
FP73430,2023-12-09 06:01:38,Danamon,056642755,Cancelled,FT854855481
FP04775,2022-06-17 19:43:36,BSI,045017126,Success,FT714389984
FP17023,2022-11-19 08:23:43,BCA,095523686,Failed,FT353520825
FP77418,2023-05-13 15:57:01,Digibank,105698540,Success,FT978712749
FP98813,2023-09-22 05:27:34,BSI,050765463,Success,FT722338866
FP05582,2022-06-16 05:37:27,BCA,087125474,Failed,FT404577391
FP85871,2023-04-21 17:17:48,Digibank,112065179,Cancelled,FT480082943
FP49560,2022-06-22 13:44:59,Digibank,049318012,Success,FT865895712
FP27692,2022-08-18 00:49:35,BCA,070805895,Cancelled,FT965231982
FP27625,2023-04-19 12:08:14,Permata,102350069,Success,FT259813066
FP01801,2022-07-24 11:46:08,BRI,014732652,Success,FT627449461
FP13652,2022-02-03 07:50:34,Danamon,081628773,Failed,FT407785341
FP84979,2023-05-10 03:07:19,BSI,020439321,Success,FT635563069
FP25433,2022-05-07 17:51:13,BSI,039019732,Failed,FT931970400
FP45661,2023-02-16 21:57:12,CIMB,127755487,Success,FT426504382
FP13118,2023-04-14 07:11:06,Digibank,125011835,Cancelled,FT786096168
FP60041,2023-01-01 19:34:34,Digibank,076102343,Cancelled,FT043382189
FP04568,2022-10-16 05:05:41,Danamon,100846517,Failed,FT616097400
FP33348,2023-07-04 06:25:09,BNI,031427665,Success,FT042213191
FP47974,2023-06-17 19:32:34,Muamalat,058490798,Success,FT096693758
FP78590,2022-11-25 04:56:35,BCA,028326562,Success,FT186815558
FP51765,2023-09-15 14:33:51,CIMB,110089526,Success,FT969948091
FP33211,2023-10-06 06:59:57,BNI,123698399,Failed,FT931523622
FP80109,2022-10-12 01:29:42,Muamalat,103001388,Failed,FT622528233
FP87893,2023-09-14 17:56:18,BCA,094413221,Failed,FT064057188
FP20634,2022-08-11 02:59:51,CIMB,090859656,Failed,FT085336167
FP88248,2023-09-05 12:48:31,Jenius,124949377,Failed,FT106525609
FP03872,2023-06-14 23:22:12,Muamalat,031769255,Failed,FT857482251
FP33732,2022-09-22 14:46:25,BCA,064567149,Failed,FT212036109
FP42394,2023-08-23 20:48:26,BNI,029715606,Failed,FT127162427
FP06025,2022-08-17 14:03:48,Mandiri,111107452,Success,FT309048511
FP86007,2023-02-11 22:58:26,BCA,029519789,Cancelled,FT280008501
FP17039,2022-04-12 09:39:29,Mandiri,021409729,Failed,FT913656314
FP99852,2023-07-02 11:04:04,Jenius,082766223,Cancelled,FT575996150
FP00650,2022-11-28 23:52:06,Muamalat,084237381,Failed,FT228732525
FP95177,2022-10-04 14:14:12,BCA,113952964,Success,FT072441149
FP96090,2023-03-03 08:26:49,CIMB,119138601,Cancelled,FT521861105
FP60847,2023-04-16 21:50:30,Digibank,064101893,Failed,FT912712374
FP97338,2022-07-26 23:10:30,Jenius,046223333,Failed,FT004774689
FP38640,2023-03-28 13:46:13,BNI,068331546,Failed,FT160267659
FP95874,2022-06-18 05:49:44,Danamon,011552398,Failed,FT204894221
FP67989,2022-08-28 11:03:38,Jenius,023625734,Cancelled,FT899881115
FP68798,2022-02-25 09:41:12,Digibank,018804706,Failed,FT543337081
FP68939,2022-12-06 08:57:41,Danamon,037516114,Failed,FT617595999
FP22546,2023-11-03 22:28:26,Muamalat,022851208,Success,FT818687880
FP25315,2023-12-13 07:45:41,Jenius,058657528,Failed,FT199086023
FP75114,2023-02-02 15:29:35,Jenius,099674094,Success,FT396228233
FP09356,2022-02-27 00:58:09,Muamalat,045323632,Success,FT181103678
FP00723,2023-01-14 08:58:58,BSI,102607440,Success,FT998901132
FP68622,2022-05-20 16:46:05,BSI,101298355,Success,FT229673937
FP26789,2022-12-29 01:33:40,BSI,082613538,Failed,FT523472543
FP42795,2023-01-15 06:14:05,BNI,036323036,Cancelled,FT849501047
FP90539,2022-09-15 09:45:44,CIMB,111608980,Cancelled,FT447112860
FP28907,2023-04-24 02:34:26,Jenius,119616259,Success,FT714006169
FP73225,2022-08-26 20:34:26,CIMB,068630674,Success,FT749614797
FP13218,2022-12-28 01:35:20,Jenius,043098024,Failed,FT165566810
FP09778,2022-11-03 16:36:23,BNI,097196493,Cancelled,FT938229050
FP88098,2023-03-07 16:44:38,Jenius,084751980,Failed,FT076718330
FP29364,2022-07-16 20:55:14,CIMB,089410462,Cancelled,FT005172598
FP33584,2022-02-20 22:31:10,CIMB,097341086,Cancelled,FT648294561
FP95169,2022-12-29 19:34:50,Muamalat,058344080,Success,FT606655752
FP31960,2022-12-31 11:46:22,Danamon,044644985,Failed,FT929521532
FP72777,2023-05-08 18:27:43,BSI,039991504,Cancelled,FT090853714
FP72420,2023-08-25 16:04:29,Digibank,038779565,Cancelled,FT843902430
FP12518,2022-12-28 23:31:22,Mandiri,026952132,Success,FT742358396
FP67654,2023-07-14 04:09:23,Jenius,092357457,Success,FT739345605
FP29785,2022-09-01 00:42:18,Digibank,051424512,Success,FT317880629
FP50219,2022-04-09 12:47:20,BRI,063598407,Failed,FT301143150
FP14752,2023-10-11 09:34:27,Permata,042711195,Success,FT631862821
FP78861,2022-03-19 04:21:31,Permata,042679020,Cancelled,FT002401086
FP45457,2023-05-04 01:54:03,Permata,056751507,Success,FT174410250
FP04900,2023-01-27 23:35:45,Danamon,024043014,Success,FT764931614
FP24645,2023-06-26 19:08:38,CIMB,038160323,Cancelled,FT845107672
FP65326,2023-01-26 12:46:49,Muamalat,094528873,Success,FT827313019
FP47306,2023-01-15 01:50:56,Digibank,017720195,Success,FT883424365
FP28100,2023-03-08 21:36:43,Digibank,076831591,Cancelled,FT272348927
FP24737,2022-08-25 08:30:53,Mandiri,051672144,Failed,FT652853705
FP36353,2023-11-24 07:43:13,Danamon,098855843,Cancelled,FT448497280
FP78643,2023-11-24 15:38:03,Muamalat,086058047,Success,FT332096053
FP67134,2022-12-05 09:51:50,Permata,025941351,Failed,FT589232497
FP70594,2022-05-06 20:21:05,BNI,086132743,Failed,FT304732404
FP23979,2022-12-26 10:53:09,Digibank,117391107,Success,FT944751031
FP80945,2022-06-15 22:02:30,BCA,014006171,Cancelled,FT184925213
FP36158,2023-08-26 08:10:54,BNI,067540370,Failed,FT014879474
FP56897,2023-02-22 04:56:39,BRI,044007836,Failed,FT374452221
FP70020,2022-07-15 12:56:09,Danamon,034488407,Cancelled,FT172982754
FP98578,2022-08-23 01:06:08,BCA,039606747,Success,FT750057485
FP38319,2022-01-06 08:32:20,Digibank,075145725,Success,FT280006669
FP16567,2022-12-15 21:13:50,CIMB,015135915,Success,FT044671438
FP13419,2022-11-07 21:44:31,BNI,090643943,Success,FT957168011
FP73755,2023-12-06 17:56:05,BSI,105051721,Failed,FT773071800
FP21096,2023-09-24 16:12:32,BSI,047801521,Failed,FT799510909
FP86926,2023-05-22 07:27:13,Jenius,117755510,Success,FT660214498
FP95238,2023-11-18 04:22:56,Danamon,116002523,Success,FT002010285
FP80699,2023-03-18 17:50:55,Digibank,060171322,Cancelled,FT710059733
FP49151,2022-09-28 02:34:19,Digibank,041867192,Failed,FT551855428
FP86864,2022-03-27 08:04:48,Jenius,099927495,Success,FT347340569
FP55167,2023-10-02 23:53:34,Digibank,113812606,Failed,FT870405234
FP55404,2022-04-26 11:40:26,BNI,024450898,Cancelled,FT461525507
FP86089,2022-12-14 05:55:51,Digibank,104352133,Failed,FT564982573
FP02842,2023-11-14 21:13:11,CIMB,095423142,Failed,FT879282114
FP25202,2022-03-25 03:01:32,Mandiri,087835201,Cancelled,FT807185319
FP89723,2023-01-16 21:24:51,BRI,116206468,Failed,FT786040549
FP15294,2022-12-28 21:31:02,BRI,116788193,Success,FT197217262
FP62483,2023-11-03 21:18:01,BSI,056751390,Cancelled,FT671565194
FP49086,2023-01-07 06:24:59,Danamon,084332299,Cancelled,FT769711408
FP96015,2023-11-14 02:13:32,Digibank,108199402,Failed,FT459591693
FP45264,2022-09-15 14:09:37,Muamalat,057393728,Cancelled,FT914094935
FP15575,2023-07-09 14:25:26,BSI,037917302,Cancelled,FT810271586
FP03394,2022-06-21 23:44:42,BSI,036969238,Success,FT687795917
FP41568,2023-08-16 19:00:43,Permata,112213390,Failed,FT191280013
FP06444,2022-12-19 08:13:34,BNI,111411038,Success,FT754094870
FP49288,2022-05-19 23:33:09,BSI,124738119,Cancelled,FT057312024
FP07813,2022-02-08 12:07:10,BNI,129935645,Cancelled,FT477666889
FP05747,2022-08-22 10:24:38,BCA,121823881,Success,FT279910190
FP07178,2022-12-14 23:28:12,Digibank,057241650,Success,FT476180933
FP09104,2022-12-06 22:52:29,Danamon,056048773,Failed,FT220898298
FP17149,2022-07-22 01:48:13,BCA,124782369,Success,FT773091765
FP49548,2023-02-19 04:17:54,BSI,116799577,Failed,FT399378429
FP15485,2023-07-22 05:48:38,Muamalat,081926093,Success,FT144787412
FP33692,2023-03-14 16:57:35,Digibank,051464608,Success,FT656893026
FP73048,2022-06-03 03:14:39,Permata,095671444,Failed,FT265043851
FP35750,2023-03-22 13:38:30,Mandiri,067719787,Cancelled,FT923910146
FP28583,2023-06-17 05:38:44,BNI,118016481,Failed,FT463984178
FP22098,2022-06-19 07:11:20,Muamalat,037705501,Failed,FT399185028
FP01067,2023-06-07 09:13:46,Mandiri,091487292,Failed,FT899373508
FP56292,2023-01-03 01:36:51,Mandiri,123921503,Cancelled,FT792019951
FP51666,2022-01-18 06:31:50,Mandiri,094752490,Failed,FT208121460
FP99123,2023-09-07 15:05:40,Mandiri,094162284,Success,FT979869376
FP69160,2023-03-10 11:02:26,BSI,093282000,Success,FT544701503
FP52787,2022-10-05 03:04:00,Danamon,072499898,Failed,FT387218472
FP18371,2023-06-04 08:14:21,BRI,054860539,Failed,FT425219621
FP44737,2023-04-28 22:27:22,Jenius,038246535,Failed,FT898448512
FP07789,2022-06-23 10:19:14,BRI,064718778,Failed,FT630254483
FP20205,2022-09-30 21:07:35,Danamon,072262177,Cancelled,FT749916140
FP69348,2023-08-10 13:01:21,BRI,122897214,Success,FT972586786
FP29344,2022-06-22 19:20:55,BNI,070183258,Failed,FT121713489
FP65098,2022-05-28 10:59:50,Muamalat,039512006,Success,FT402361504
FP31479,2022-02-12 23:16:58,BSI,023610736,Failed,FT138502605
FP64986,2022-08-15 17:28:17,Muamalat,084331708,Success,FT844077307
FP97952,2023-02-03 21:52:34,BNI,123706867,Cancelled,FT261509813
FP50274,2022-01-12 17:33:39,Jenius,063230260,Success,FT122306826
FP60077,2023-07-20 20:22:09,BCA,106048539,Success,FT484764839
FP43311,2023-12-11 04:43:30,BCA,126451287,Success,FT727826903
FP74007,2023-10-22 21:13:31,BSI,084364597,Failed,FT287023779
FP32820,2023-03-29 05:49:14,Mandiri,071912509,Cancelled,FT029497737
FP82886,2022-05-02 08:16:09,BNI,123315494,Failed,FT411664668
FP65333,2022-10-15 05:36:46,Mandiri,114082587,Failed,FT803414643
FP51411,2022-11-29 20:21:11,Muamalat,058267439,Cancelled,FT407564389
FP58708,2023-04-10 19:28:07,Jenius,042745446,Cancelled,FT323236118
FP71127,2023-01-21 06:38:29,BRI,036725317,Failed,FT509910273
FP82472,2023-11-11 12:42:04,Digibank,094751886,Success,FT207444450
FP52538,2022-06-05 07:31:59,Permata,112671194,Cancelled,FT349967546
FP65823,2023-08-11 00:57:35,Muamalat,055209623,Failed,FT639312828
FP60299,2023-12-05 15:18:02,BRI,038012002,Success,FT868798969
FP55728,2023-08-31 00:10:41,Jenius,056531853,Failed,FT634253264
FP64789,2023-07-28 16:50:02,BNI,063292509,Failed,FT692576243
FP20870,2023-07-28 03:24:03,BNI,098788156,Cancelled,FT790096198
FP57882,2023-07-29 09:11:44,BSI,071087858,Cancelled,FT225544326
FP76800,2022-06-03 07:05:12,Danamon,061059320,Failed,FT267099060
FP36544,2023-07-27 19:27:58,Muamalat,091074566,Cancelled,FT343832453
FP53560,2022-03-15 03:14:55,BNI,024894467,Failed,FT539728732
FP13645,2023-04-23 21:52:55,Permata,088222402,Cancelled,FT193053935
FP39888,2022-08-13 12:34:08,Permata,083707676,Failed,FT536066331
FP86624,2023-11-26 21:29:42,CIMB,062945462,Failed,FT104364026
FP04419,2023-02-02 04:49:08,CIMB,032178654,Failed,FT896884595
FP75475,2023-09-13 04:01:50,BNI,088837635,Success,FT143549851
FP55742,2023-04-13 14:19:35,Jenius,057084192,Success,FT244529684
FP22251,2022-07-06 03:47:26,BCA,119203594,Failed,FT139957524
FP65009,2022-08-14 02:28:01,Permata,105459323,Success,FT047197624
FP72480,2023-04-07 18:06:25,BRI,049658235,Failed,FT852525089
FP39504,2022-06-25 13:22:08,BRI,073055286,Failed,FT837534339
FP22570,2022-02-10 10:36:52,Digibank,110908746,Success,FT179979217
FP58456,2022-11-25 01:55:25,BCA,119365681,Failed,FT365515782
FP53134,2022-04-03 11:37:03,BNI,078387195,Cancelled,FT525003179
FP85640,2023-02-07 16:30:20,BNI,102996106,Cancelled,FT536469382
FP73765,2023-02-05 11:28:14,BCA,089748118,Cancelled,FT459031403
FP72982,2022-02-01 07:56:46,Jenius,011624925,Cancelled,FT293936641
FP03380,2023-04-09 10:30:17,BSI,044049399,Success,FT820445380
FP35748,2022-05-01 03:44:26,Jenius,047987270,Failed,FT326078176
FP76827,2023-07-27 23:30:45,Permata,075277305,Success,FT005054048
FP04500,2022-10-28 08:08:07,BSI,031782724,Cancelled,FT233379788
FP43408,2023-02-13 04:53:26,BSI,089166871,Failed,FT768575682
FP25214,2022-09-12 04:58:37,Muamalat,107389925,Failed,FT150824401
FP38299,2023-08-11 06:45:03,Permata,089654503,Cancelled,FT605442048
FP44236,2022-02-05 15:17:55,BSI,105276551,Failed,FT717023535
FP79873,2022-03-08 01:13:19,Digibank,070588581,Success,FT666974962
FP92826,2023-10-26 13:10:23,BSI,075924085,Cancelled,FT060286340
FP21468,2022-05-18 16:28:04,BCA,086235912,Failed,FT699055943
FP27450,2022-08-24 01:16:05,CIMB,010633616,Success,FT461607851
FP83818,2023-04-09 08:58:51,Danamon,043617670,Success,FT140766890
FP01370,2022-05-02 20:46:44,Muamalat,050880021,Failed,FT636616891
FP01763,2022-11-14 12:42:08,BSI,051390167,Failed,FT862232864
FP99589,2022-05-13 04:43:54,Muamalat,020334691,Cancelled,FT491573837
FP19926,2022-01-08 02:07:57,Danamon,069378663,Failed,FT797821675
FP68964,2023-11-11 00:16:45,Digibank,114372734,Cancelled,FT127743875
FP73678,2023-02-10 08:05:14,BRI,089790328,Failed,FT108033223
FP97061,2023-07-23 07:59:45,BRI,030318856,Cancelled,FT462058295
FP40024,2023-11-27 07:05:31,Digibank,019348067,Success,FT089563329
FP56485,2024-01-01 19:32:52,BCA,114963376,Cancelled,FT737521895
FP59659,2023-09-07 12:24:58,BCA,124763760,Failed,FT722069885
FP82034,2023-07-06 09:22:43,Mandiri,070047462,Cancelled,FT421534520
FP19783,2022-03-18 05:22:34,Digibank,092467774,Success,FT051069353
FP88371,2023-03-03 00:16:45,BNI,050365119,Success,FT777165443
FP26435,2023-06-03 09:42:11,CIMB,101403881,Failed,FT676955982
FP92877,2023-03-17 13:18:51,Danamon,037856502,Failed,FT856414070
FP37724,2022-04-05 22:40:08,BNI,112882983,Success,FT199266640
FP94711,2022-01-03 15:24:33,Muamalat,034253111,Success,FT790998527
FP03774,2023-06-05 13:47:37,Digibank,097422976,Failed,FT896118740
FP81394,2023-10-07 14:11:04,Danamon,045019933,Cancelled,FT502232875
FP40483,2023-08-03 10:17:43,BRI,031536284,Failed,FT277132810
FP79984,2022-06-29 02:27:23,BNI,104775370,Failed,FT620389480
FP20712,2023-08-11 02:58:07,Danamon,072914603,Cancelled,FT367667601
FP80147,2022-05-14 22:41:26,BSI,072166419,Cancelled,FT409978033
FP92908,2023-10-10 16:14:37,CIMB,107029146,Cancelled,FT844753094
FP09677,2023-02-23 05:54:14,Jenius,030832497,Success,FT138348048
FP02170,2023-05-17 12:45:32,Danamon,052601295,Failed,FT578255870
FP09052,2023-10-17 19:19:20,BSI,014355424,Failed,FT873418136
FP81231,2023-11-04 14:47:58,BCA,099558929,Success,FT270939140
FP62530,2022-01-15 11:19:50,Digibank,107126133,Success,FT372840179
FP26294,2023-12-09 19:01:32,BRI,034236206,Failed,FT989376501
FP96478,2023-11-24 04:25:40,Mandiri,094699993,Success,FT398333596
FP77527,2022-06-20 23:21:08,BNI,012422197,Success,FT214942808
FP05449,2023-10-29 02:35:49,BCA,122014194,Success,FT410682540
FP96132,2023-06-17 23:18:36,Digibank,021005000,Success,FT730421110
FP23486,2023-12-20 21:09:14,Mandiri,018281280,Success,FT730886510
FP63916,2023-05-18 21:28:19,Permata,029517707,Failed,FT720864744
FP56564,2023-08-13 11:30:45,Muamalat,033519063,Failed,FT813608883
FP49853,2022-09-15 15:10:17,BRI,029977318,Failed,FT741213704
FP88521,2023-10-16 04:22:28,Permata,088222431,Success,FT640180272
FP86987,2023-08-07 06:34:24,Permata,078502705,Failed,FT957922604
FP94604,2022-09-16 10:57:07,BRI,099574835,Failed,FT614872006
FP89024,2023-01-16 19:42:33,CIMB,111468939,Failed,FT279505976
FP89185,2022-12-26 11:42:06,BNI,088374596,Success,FT488377574
FP99898,2022-05-04 04:28:38,BNI,047991910,Cancelled,FT689458378
FP78881,2023-12-03 01:43:55,Danamon,054473337,Cancelled,FT549724294
FP31230,2022-07-21 02:54:07,BNI,026770725,Success,FT153696414
FP40713,2023-03-18 01:24:39,BRI,089937712,Cancelled,FT696414626
FP18671,2023-05-31 20:16:46,Muamalat,041601756,Cancelled,FT981157237
FP39603,2023-10-03 16:53:32,Jenius,075535296,Cancelled,FT780335747
FP49474,2023-06-07 14:32:10,Danamon,108477331,Failed,FT461424036
FP83359,2023-09-25 13:35:19,BNI,012858295,Success,FT405847369
FP98748,2023-11-11 13:13:56,Permata,128718407,Cancelled,FT663174425
FP43662,2023-03-31 12:07:24,Digibank,129312941,Success,FT947411430
FP53152,2023-03-21 01:06:08,Jenius,025413782,Success,FT019721936
FP19473,2023-04-04 07:11:16,CIMB,038070552,Failed,FT660023404
FP96097,2023-05-10 00:42:19,Mandiri,082505073,Failed,FT322172310
FP02673,2023-09-15 14:11:08,Permata,032811940,Failed,FT755919020
FP36244,2022-05-10 09:12:39,CIMB,096705322,Failed,FT962281376
FP28013,2023-08-11 13:28:44,Muamalat,127791674,Cancelled,FT844002551
FP51102,2022-09-26 15:53:49,Mandiri,111872868,Cancelled,FT369680007
FP88320,2022-09-22 14:42:33,Mandiri,103756617,Failed,FT170087000
FP81868,2023-04-25 07:06:41,Digibank,066667759,Success,FT692988133
FP16223,2023-07-18 21:20:49,BRI,051072964,Failed,FT387958126
FP44078,2023-05-10 00:12:38,BRI,054777936,Success,FT154749575
FP15948,2023-06-23 14:26:04,BRI,052776599,Failed,FT014857056
FP68187,2022-01-09 20:31:51,BNI,080313380,Cancelled,FT546832264
FP57255,2023-11-30 23:43:52,BNI,029363948,Success,FT784864105
FP10448,2023-09-28 19:55:01,BCA,052108329,Failed,FT489000041
FP43813,2022-05-20 09:11:32,Digibank,073006251,Failed,FT431837420
FP93516,2023-05-02 16:35:40,BSI,090448546,Failed,FT118307802
FP07044,2023-10-25 14:25:16,Danamon,043669136,Success,FT197130864
FP96731,2022-04-22 23:23:29,Mandiri,115632075,Success,FT020185182
FP14598,2022-09-07 06:12:44,Permata,084920355,Failed,FT701309068
FP31860,2023-10-16 19:12:48,CIMB,024773012,Failed,FT737994442
FP03025,2022-04-16 15:29:30,Danamon,015604129,Success,FT518034895
FP26209,2023-05-01 14:05:49,Danamon,069380143,Cancelled,FT519259191
FP39196,2023-04-26 22:55:33,Danamon,112160265,Success,FT232815343
FP63444,2023-02-24 12:43:26,BRI,098948336,Success,FT144217941
FP59732,2023-01-18 09:15:46,Muamalat,078771455,Failed,FT192362339
FP15525,2022-08-28 12:26:08,BSI,019372295,Success,FT903565768
FP63395,2023-07-05 19:58:18,Muamalat,048314729,Success,FT896972962
FP04925,2022-07-17 03:24:34,Jenius,083585584,Success,FT576238583
FP28920,2022-09-11 00:22:55,BCA,082375465,Success,FT024965666
FP29920,2022-12-26 12:22:42,Danamon,028669546,Success,FT436841779
FP18789,2023-08-26 11:44:20,Muamalat,097803346,Success,FT623240808
FP63070,2022-10-09 09:32:30,Mandiri,104439959,Cancelled,FT364318886
FP39172,2023-09-05 21:04:43,BRI,079314808,Cancelled,FT379482661
FP24195,2022-04-25 10:58:36,Mandiri,052258949,Failed,FT104746280
FP93174,2023-05-15 20:46:42,Danamon,093440509,Failed,FT998542965
FP89512,2023-07-23 23:09:46,Jenius,038832101,Cancelled,FT246338743
FP65069,2022-10-22 14:36:11,Permata,054347803,Success,FT983563050
FP43828,2022-02-16 18:10:15,CIMB,010909036,Cancelled,FT855419501
FP33806,2022-07-18 14:54:46,Digibank,037314316,Success,FT582488700
FP60788,2022-03-24 03:36:15,Digibank,080140867,Cancelled,FT085401643
FP30318,2023-03-11 01:59:49,Jenius,058395754,Success,FT793271780
FP34315,2022-08-15 01:10:28,Danamon,035032917,Failed,FT908671541
FP10071,2023-03-14 02:56:03,BRI,117884591,Success,FT060298330
FP18487,2023-03-22 09:45:44,BCA,059834492,Failed,FT412093326
FP31069,2022-08-21 11:17:18,Muamalat,061803880,Success,FT635563069
FP11945,2023-01-01 04:24:14,Danamon,077710695,Cancelled,FT450186005
FP83127,2023-09-03 15:34:57,BCA,021998832,Failed,FT750182298
FP56320,2022-02-03 03:40:37,BNI,041997282,Cancelled,FT285501855
FP52267,2022-04-10 22:49:54,Muamalat,097229124,Cancelled,FT231967023
FP94761,2023-10-05 17:50:35,CIMB,044181600,Cancelled,FT695150367
FP49974,2022-08-13 19:36:54,BSI,099351090,Cancelled,FT284462088
FP91043,2022-04-20 06:25:46,Mandiri,013887579,Cancelled,FT441727889
FP72174,2023-02-12 00:23:29,Muamalat,098876165,Success,FT579303977
FP11859,2022-08-06 20:33:59,Danamon,109287135,Cancelled,FT619480715
FP78364,2023-08-22 08:08:51,BRI,012461174,Success,FT520553895
FP39622,2022-08-08 17:00:08,Danamon,026405375,Failed,FT666251912
FP49741,2022-07-03 08:47:08,Muamalat,033934606,Success,FT500088018
FP38939,2023-01-18 23:09:24,Digibank,114841456,Failed,FT488462526
FP19835,2023-04-25 16:36:16,BNI,110400820,Cancelled,FT030086378
FP16338,2022-04-15 13:53:34,Mandiri,120313729,Failed,FT954263141
FP90454,2022-05-12 10:33:08,Jenius,045179488,Cancelled,FT667124085
FP17831,2023-09-09 14:50:10,BNI,069189564,Cancelled,FT542737248
FP68977,2023-06-17 02:08:42,BCA,118871312,Failed,FT699879886
FP65241,2023-07-01 05:57:25,Mandiri,036807400,Cancelled,FT517798113
FP68942,2023-11-11 05:55:40,Digibank,043844964,Failed,FT326480479
FP38158,2022-07-26 17:35:46,BRI,078585874,Failed,FT923516872
FP92047,2022-07-14 09:33:02,Digibank,044267472,Success,FT523703651
FP82451,2023-05-20 18:27:40,Digibank,078358726,Cancelled,FT866326045
FP89415,2023-01-24 06:16:51,Permata,021732564,Failed,FT037970005
FP14232,2023-12-10 13:46:08,Permata,043158317,Cancelled,FT182580179
FP00086,2022-08-22 18:40:57,Mandiri,113801390,Success,FT613283523
FP81219,2023-09-21 23:27:19,Permata,127809184,Success,FT842614531
FP90415,2022-10-31 16:35:09,Permata,061736986,Failed,FT985697237
FP74530,2023-11-20 11:25:33,BCA,096463211,Failed,FT369440296
FP31525,2022-03-31 22:10:55,Permata,117227941,Cancelled,FT669768114
FP82897,2023-06-14 03:07:15,BNI,129568973,Success,FT496328269
FP17624,2022-10-17 20:04:26,Jenius,113397794,Success,FT841562511
FP90107,2023-05-04 16:34:31,CIMB,125152927,Cancelled,FT092752856
FP66586,2023-06-13 02:36:35,Permata,044145769,Success,FT178664629
FP85313,2023-12-30 21:30:51,Mandiri,048628732,Success,FT265409362
FP77892,2022-01-10 07:52:25,Digibank,072021392,Cancelled,FT431745435
FP69373,2022-06-03 01:22:48,Mandiri,044917120,Cancelled,FT221242300
FP24695,2022-04-20 03:45:09,Muamalat,122523944,Success,FT917749137
FP82842,2022-12-10 12:42:36,BNI,120428795,Cancelled,FT948238326
FP48817,2023-06-17 13:49:39,Muamalat,072501702,Failed,FT767009205
FP80425,2022-03-29 08:32:23,Mandiri,024009702,Success,FT010783778
FP71251,2022-02-26 09:37:39,Muamalat,068608046,Cancelled,FT303798288
FP32427,2022-06-08 17:58:24,BCA,017086431,Failed,FT459219327
FP00367,2023-01-17 19:13:07,BNI,105159720,Success,FT266784582
FP97378,2022-03-09 21:42:11,Jenius,032005536,Cancelled,FT419309897
FP50873,2023-12-31 22:01:59,Mandiri,107832278,Cancelled,FT899881115
FP73872,2022-10-06 01:53:38,BSI,100241507,Success,FT638370434
FP41815,2024-01-02 04:53:27,Permata,094363135,Cancelled,FT282381609
FP37570,2023-07-24 07:03:17,Mandiri,046722326,Success,FT137855765
FP59674,2022-07-03 21:42:02,BNI,025213584,Failed,FT752976837
FP20964,2022-12-04 04:10:45,Digibank,053938035,Failed,FT487707997
FP57894,2023-08-13 20:16:29,Muamalat,064131436,Success,FT188634011
FP00618,2023-05-22 03:57:07,Danamon,011016012,Cancelled,FT673751171
FP21020,2022-09-16 15:40:47,Digibank,122055988,Cancelled,FT402215105
FP09610,2023-12-31 18:20:26,Digibank,095960304,Cancelled,FT818853438
FP76120,2022-08-31 00:57:57,Danamon,113239328,Success,FT338870519
FP79616,2022-02-06 01:39:43,Permata,074786046,Success,FT277314236
FP26118,2022-12-28 05:06:59,Muamalat,022279233,Failed,FT964415985
FP79728,2022-01-14 23:05:26,Permata,026909635,Failed,FT623417732
FP17872,2022-03-26 10:57:08,Mandiri,024250920,Failed,FT708226516
FP02977,2022-06-11 10:11:03,BCA,032353932,Cancelled,FT404651648
FP87347,2022-08-16 00:52:42,Danamon,108784299,Success,FT896182317
FP04317,2022-01-30 21:39:23,BRI,057428787,Success,FT849846697
FP22746,2022-11-12 03:48:52,Danamon,103681944,Success,FT667125501
FP86327,2022-05-02 13:37:33,Digibank,117934289,Failed,FT238275336
FP18886,2022-07-09 19:48:55,BRI,026895752,Failed,FT426041216
FP04656,2023-05-29 15:02:53,BSI,025203963,Failed,FT266946756
FP44001,2022-11-28 08:51:24,Jenius,070632424,Success,FT477091670
FP99521,2023-08-30 00:55:52,BRI,045253977,Failed,FT711028728
FP50570,2023-09-05 23:50:11,Mandiri,096120813,Cancelled,FT430699117
FP14331,2022-04-04 22:35:10,Mandiri,075023850,Cancelled,FT503673629
FP72197,2023-03-25 04:33:10,Muamalat,061452040,Failed,FT490863519
FP23729,2022-01-11 18:27:59,BCA,080379829,Success,FT377147812
FP98245,2022-11-13 03:02:43,CIMB,069781797,Failed,FT508520528
