transaction_id,created_at,recipient_bank,account_number,amount,unique_code,transaction_status,admin_fee,user_id
FT813259711,2023-09-04 09:22:48,BRI,118848248,3388000.0,666.0,Processed,0,6234034
FT039420740,2023-04-12 05:39:56,Gopay,111110313,861000.0,215.0,Checking,0,3513847
FT888994203,2023-03-29 12:01:47,Seabank,127398459,4484000.0,549.0,Checking,1500,7898268
FT694805982,2023-01-25 21:28:23,JAGO,114481337,1334000.0,202.0,Processed,1500,2398427
FT486796910,2023-08-11 07:45:09,Seabank,087712683,4550000.0,687.0,Success,0,4590078
FT312980450,2022-09-21 22:10:36,Dana,061388949,2019000.0,941.0,Success,0,4696083
FT436460132,2023-06-13 14:34:57,Mandiri,122738357,1734000.0,358.0,Cancelled,0,7787823
FT094448340,2023-10-19 05:31:02,Permata,027221600,4659000.0,65.0,Processed,1500,9514456
FT044425292,2023-12-12 03:56:58,BRI,034075360,3090000.0,113.0,Failed,1500,6386595
FT695266956,2023-03-04 18:51:11,LinkAja,057001243,4829000.0,405.0,Success,1500,6719181
FT533454674,2022-08-07 10:51:30,Mandiri,128452763,347000.0,729.0,Success,0,1968560
FT996266853,2023-06-20 15:44:23,Maybank,062112499,2150000.0,656.0,Cancelled,1500,4294984
FT762130597,2023-06-21 23:15:39,BNI,019608053,4047000.0,322.0,Processed,0,4532476
FT963250341,2023-07-18 00:09:37,BJB,059029676,4279000.0,546.0,Checking,1500,6794567
FT036529951,2023-11-26 18:41:15,BRI,014907843,691000.0,875.0,Need Confirmation,0,4909543
FT911883366,2022-05-01 21:03:36,Maybank,122803389,4180000.0,604.0,Processed,1500,5977126
FT648508665,2023-09-24 22:26:53,BNI,094670200,2306000.0,932.0,Cancelled,0,6763872
FT523472543,2022-03-14 06:14:49,Seabank,070619078,4816000.0,447.0,Success,0,3692192
FT114698184,2023-11-29 09:30:44,JAGO,107182724,3272000.0,55.0,Success,0,9701100
FT462445767,2022-05-26 15:31:25,Maybank,084872885,2468000.0,269.0,Checking,0,5346849
FT666235732,2022-04-17 11:27:44,BCA,100326927,4424000.0,921.0,Cancelled,1500,9187881
FT001105594,2022-10-06 00:07:48,Permata,090130016,343000.0,897.0,Checking,1500,7898268
FT406991355,2022-12-05 09:43:56,Mandiri,124700891,4609000.0,881.0,Failed,1500,5717586
FT994887342,2022-01-07 05:10:43,Ovo,105269115,2413000.0,975.0,Checking,0,7671216
FT069204031,2022-09-06 18:49:45,Shopeepay,080874939,251000.0,922.0,Failed,0,7142768
FT801287673,2023-09-22 22:29:11,Muamalat,020510091,4300000.0,500.0,Need Confirmation,1500,1847436
FT724293937,2022-10-13 20:49:33,Shopeepay,031142908,1993000.0,632.0,Success,1500,2065198
FT997481769,2022-10-07 04:14:11,Muamalat,047866294,2172000.0,191.0,Checking,1500,8952856
FT992005541,2022-05-10 22:01:01,BSI,048348203,2061000.0,233.0,Cancelled,0,6386595
FT245947156,2022-05-03 10:16:48,BCA,097083234,3707000.0,989.0,Success,0,3797397
FT004147822,2023-04-14 05:19:38,BRI,026618463,4371000.0,499.0,Failed,0,7470590
FT338920838,2023-05-10 06:51:27,BNI,040071455,2748000.0,84.0,Success,0,3896182
FT849167861,2023-08-06 15:34:31,Ovo,048195281,3887000.0,751.0,Processed,1500,2707415
FT857319520,2023-07-04 07:52:13,BCA,127225771,3966000.0,372.0,Need Confirmation,1500,2185217
FT003827341,2022-04-06 19:45:37,Mandiri,034672569,2921000.0,943.0,Checking,0,2393555
FT233441839,2022-07-07 23:02:51,LinkAja,011733641,3183000.0,488.0,Need Confirmation,1500,7707611
FT366319765,2022-04-19 16:27:51,Maybank,120630473,2892000.0,433.0,Failed,1500,5761901
FT343493016,2023-08-08 10:09:08,JAGO,115075632,3843000.0,999.0,Checking,0,5717586
FT321159596,2023-05-15 22:33:23,Dana,121241780,3235000.0,665.0,Need Confirmation,1500,2398427
FT028878741,2022-09-27 01:53:07,Seabank,026571212,2776000.0,332.0,Success,0,2398427
FT914968396,2023-12-24 01:53:45,Gopay,076623246,2098000.0,462.0,Success,0,3729063
FT975059789,2023-02-15 09:56:15,BNI,061898196,1275000.0,234.0,Failed,1500,1565475
FT118430194,2022-03-29 19:48:44,Ovo,083936337,1850000.0,769.0,Success,0,3458256
FT085895126,2022-02-19 10:41:14,Seabank,012330807,3783000.0,132.0,Success,1500,7671216
FT841891567,2022-08-08 17:32:57,Ovo,121937434,3836000.0,200.0,Success,1500,1572750
FT061081256,2023-02-24 04:02:04,Gopay,079863087,3369000.0,216.0,Success,0,2319026
FT906030068,2022-07-03 01:20:16,BJB,014971798,875000.0,168.0,Success,0,9444680
FT408804114,2023-03-18 06:48:31,Mandiri,114108791,2926000.0,907.0,Success,1500,3513847
FT621943606,2023-10-03 10:45:44,Dana,109826046,4332000.0,344.0,Success,0,3984110
FT844002551,2022-02-04 03:04:28,BJB,055140973,4729000.0,87.0,Need Confirmation,0,4015441
FT517996387,2022-12-28 12:50:43,Muamalat,110878371,966000.0,320.0,Need Confirmation,1500,8852173
FT941052074,2022-11-16 14:55:36,Ovo,031961943,3181000.0,385.0,Checking,1500,2319026
FT844045750,2022-10-03 16:13:09,Shopeepay,123905956,728000.0,805.0,Success,0,6257735
FT984821948,2022-03-15 20:40:17,Permata,038955020,2381000.0,680.0,Checking,1500,1968560
FT146411907,2023-02-24 00:48:40,BSI,028916066,579000.0,491.0,Failed,0,3984110
FT393340403,2022-01-24 01:58:29,LinkAja,069278132,3210000.0,569.0,Need Confirmation,0,1360321
FT001866934,2023-02-04 06:04:52,Muamalat,046156086,2587000.0,981.0,Need Confirmation,0,7707611
FT343832453,2023-09-02 17:55:57,Muamalat,102058934,4849000.0,742.0,Failed,0,6404873
FT960268276,2022-09-02 04:39:07,Gopay,056632545,323000.0,272.0,Checking,1500,3984110
FT913584476,2023-08-11 21:14:43,Dana,098617735,1577000.0,604.0,Need Confirmation,1500,6550322
FT844145556,2023-02-19 07:09:16,LinkAja,113638550,1674000.0,80.0,Success,0,6550322
FT287470315,2022-05-21 04:23:55,Muamalat,029868676,2876000.0,998.0,Cancelled,0,6719181
FT082719288,2023-10-19 14:57:56,Ovo,122576001,530000.0,875.0,Failed,0,3304371
FT608791952,2022-03-02 18:02:06,BSI,094309429,3493000.0,691.0,Need Confirmation,1500,7470590
FT284044884,2023-01-28 17:11:04,LinkAja,113955055,1632000.0,338.0,Success,1500,6234034
FT737655490,2022-03-28 18:18:00,Mandiri,085636761,1457000.0,189.0,Cancelled,0,9490323
FT767877947,2022-09-13 01:26:15,JAGO,043386451,1649000.0,639.0,Success,0,5761901
FT190736452,2023-07-10 19:20:13,Gopay,026511337,3906000.0,422.0,Processed,0,8991607
FT808213687,2023-07-27 11:18:36,Dana,085715763,310000.0,288.0,Failed,0,4299271
FT228372463,2023-08-21 13:30:20,Ovo,073455268,2759000.0,411.0,Cancelled,0,9701100
FT603745010,2023-04-15 19:28:29,Muamalat,052437142,4397000.0,553.0,Success,1500,2065198
FT498894675,2023-08-27 10:02:36,BNI,057933955,2420000.0,640.0,Success,0,3710530
FT601176930,2023-01-29 12:52:08,Mandiri,072339505,2489000.0,74.0,Failed,1500,1565475
FT321241261,2023-04-22 00:47:12,BNI,025521690,1333000.0,883.0,Failed,1500,8405609
FT111884540,2022-01-19 19:49:33,Ovo,126761870,355000.0,400.0,Checking,1500,2398427
FT667599796,2023-10-24 05:44:43,JAGO,073078195,3694000.0,440.0,Failed,0,9701100
FT362465204,2023-11-06 23:37:56,Dana,059818984,3191000.0,273.0,Need Confirmation,1500,6234034
FT023257922,2022-01-05 05:52:37,Seabank,032465943,4965000.0,944.0,Success,1500,6729249
FT265409362,2022-07-31 21:22:49,JAGO,058238523,4231000.0,222.0,Failed,1500,2393555
FT656316671,2023-01-08 18:11:20,BNI,015661560,4343000.0,405.0,Checking,1500,8991607
FT850560171,2023-09-19 12:12:27,BJB,059999845,2269000.0,459.0,Need Confirmation,0,7787823
FT938821145,2023-12-16 02:52:02,BRI,104652914,3456000.0,449.0,Need Confirmation,1500,7470590
FT598468676,2023-06-14 23:17:54,Maybank,021372568,1724000.0,288.0,Failed,1500,5559363
FT722795802,2023-03-08 15:09:26,Shopeepay,108397275,3786000.0,435.0,Cancelled,1500,7834572
FT303522558,2022-05-06 15:50:40,Shopeepay,015225003,791000.0,639.0,Cancelled,1500,6794567
FT494123507,2023-03-12 00:23:19,Shopeepay,042770097,2201000.0,365.0,Processed,0,7011894
FT169466640,2023-05-03 16:56:55,Muamalat,018874972,3436000.0,911.0,Success,1500,9490323
FT997163383,2023-04-15 15:53:47,Muamalat,101875370,3115000.0,418.0,Need Confirmation,1500,2434544
FT412799128,2022-01-22 15:42:35,Ovo,100657560,4034000.0,332.0,Need Confirmation,1500,5559363
FT136503078,2023-03-08 12:53:16,BNI,063641532,233000.0,777.0,Need Confirmation,1500,8852173
FT815557190,2023-07-29 04:51:50,Dana,022663470,3108000.0,235.0,Success,0,7707611
FT157740481,2022-07-12 08:08:47,JAGO,107150798,1470000.0,439.0,Need Confirmation,1500,3458256
FT524247071,2022-05-14 21:39:08,Mandiri,106580259,330000.0,865.0,Cancelled,0,7470590
FT724455724,2022-01-05 18:54:34,BCA,120235519,927000.0,678.0,Checking,1500,4614393
FT471063206,2023-10-31 10:20:41,Shopeepay,124691104,4475000.0,579.0,Success,1500,7834572
FT663566935,2023-10-05 17:19:30,Gopay,103141879,666000.0,533.0,Need Confirmation,1500,4015441
FT413554871,2022-09-20 11:05:28,Gopay,127275310,4282000.0,435.0,Failed,0,6386595
FT881203320,2023-08-14 02:00:14,LinkAja,011469180,4590000.0,209.0,Need Confirmation,1500,7614367
FT574338043,2022-04-23 00:34:00,Permata,117100288,1605000.0,900.0,Failed,1500,6234034
FT348688476,2023-05-15 06:11:36,Maybank,083034352,4874000.0,804.0,Cancelled,1500,9187881
FT577403807,2023-10-13 07:54:30,Maybank,097807915,3010000.0,726.0,Checking,0,8302015
FT901090929,2022-02-23 04:57:29,Shopeepay,067911747,1068000.0,139.0,Checking,1500,7834572
FT601164762,2022-08-30 01:27:29,Permata,090413924,1413000.0,612.0,Need Confirmation,0,8952856
FT205235534,2023-12-22 19:24:09,Ovo,054943375,4886000.0,243.0,Success,1500,3729063
FT411165751,2022-12-31 05:19:07,Ovo,021373570,2556000.0,254.0,Success,1500,2210000
FT044478535,2023-10-10 01:59:22,BCA,054867875,3423000.0,355.0,Processed,0,3170865
FT784484733,2023-01-05 07:33:27,BNI,087243673,3387000.0,520.0,Checking,1500,2434544
FT223737600,2023-01-10 14:45:15,Permata,053136769,3528000.0,228.0,Success,1500,3729063
FT803455435,2023-04-11 10:57:21,Muamalat,081436033,2667000.0,226.0,Checking,1500,5761901
FT685181844,2023-09-24 03:47:24,BNI,128232006,4807000.0,765.0,Cancelled,1500,8088490
FT028018544,2023-03-09 19:37:43,BRI,088264868,3680000.0,702.0,Failed,1500,7671216
FT206148861,2023-09-19 21:09:03,Muamalat,092376645,2947000.0,210.0,Checking,0,7671216
FT244968253,2022-10-26 07:59:44,Mandiri,075948142,1756000.0,61.0,Success,0,3170865
FT809399144,2022-09-26 01:49:11,Muamalat,063899779,1776000.0,411.0,Checking,0,6550322
FT885113214,2023-09-22 21:34:46,JAGO,081972623,3351000.0,585.0,Failed,1500,7470590
FT820064970,2023-11-11 05:11:11,Maybank,038805840,1393000.0,121.0,Processed,1500,8176980
FT459021873,2022-04-09 11:32:14,Mandiri,086028572,3394000.0,212.0,Need Confirmation,1500,9746508
FT950140482,2023-02-13 04:10:58,BSI,117426108,2100000.0,271.0,Failed,0,3458256
FT414432140,2022-09-20 21:23:45,Gopay,126182637,1902000.0,937.0,Failed,1500,4537027
FT570296774,2023-11-02 06:17:37,Seabank,018508882,636000.0,79.0,Checking,0,1352128
FT629070845,2022-09-27 19:32:52,Seabank,051889377,3831000.0,670.0,Failed,1500,7898268
FT824975560,2023-01-21 00:51:35,BCA,050234554,4614000.0,64.0,Checking,1500,6404873
FT305643953,2022-10-14 17:10:31,BRI,060167828,816000.0,813.0,Need Confirmation,1500,2065198
FT641817680,2022-12-31 01:42:21,JAGO,044882543,4489000.0,963.0,Need Confirmation,0,8088490
FT562308512,2023-08-13 05:21:24,Dana,083389984,4764000.0,380.0,Processed,1500,2065198
FT261716890,2023-04-24 00:26:38,BCA,054463787,4045000.0,559.0,Processed,0,3304371
FT598701660,2023-11-17 07:10:40,Gopay,010831560,2381000.0,624.0,Success,1500,8088490
FT251066324,2022-05-20 08:46:47,Permata,112018197,167000.0,756.0,Cancelled,1500,4532476
FT088897074,2022-02-05 20:37:06,Permata,103001168,331000.0,847.0,Success,0,7707611
FT667125501,2023-02-02 06:52:47,Permata,018493887,873000.0,595.0,Need Confirmation,0,3277636
FT338618674,2023-05-24 00:33:43,BCA,036107265,1649000.0,996.0,Cancelled,1500,6234034
FT334244325,2023-12-26 18:48:21,BCA,076418516,4973000.0,684.0,Need Confirmation,0,2393555
FT836457825,2023-08-01 19:51:20,Shopeepay,094177088,1419000.0,455.0,Failed,1500,8176980
FT827764214,2022-10-17 11:22:52,Gopay,076420410,4646000.0,616.0,Success,1500,2398427
FT909069224,2023-01-02 07:20:13,LinkAja,100750409,2689000.0,304.0,Cancelled,0,5761901
FT540820959,2023-04-21 07:05:04,BSI,129983684,4625000.0,235.0,Checking,1500,2065198
FT365778714,2023-09-23 12:25:22,BCA,064378082,1193000.0,700.0,Success,1500,6719181
FT993023705,2023-06-29 13:52:07,Gopay,117371392,821000.0,866.0,Cancelled,0,9490323
FT795252017,2023-05-02 06:54:45,Mandiri,075765134,2894000.0,686.0,Success,1500,3710530
FT361679521,2022-07-06 10:01:52,JAGO,035352590,4768000.0,80.0,Failed,0,3170865
FT095567653,2022-10-09 21:27:16,BSI,082303563,788000.0,311.0,Checking,0,1360321
FT443828447,2022-08-04 13:07:58,BJB,116394299,2310000.0,372.0,Failed,0,4614393
FT828323975,2022-03-15 19:19:32,Ovo,055355739,210000.0,671.0,Checking,0,3692192
FT566994285,2023-09-05 20:45:10,Maybank,112746896,954000.0,251.0,Need Confirmation,0,9620439
FT754970088,2023-01-02 20:58:25,JAGO,035230638,302000.0,829.0,Cancelled,0,3984110
FT368266139,2022-11-23 12:52:39,BJB,097469557,3224000.0,147.0,Processed,1500,6550322
FT116452933,2022-06-19 07:50:55,Gopay,028925099,4283000.0,472.0,Failed,0,9514456
FT837869200,2022-07-28 14:14:08,BRI,076786222,3068000.0,171.0,Processed,1500,3692192
FT006561131,2022-03-08 15:51:23,BRI,044779818,1020000.0,886.0,Failed,0,3896182
FT722706699,2023-10-19 13:59:50,BJB,088745714,12000.0,471.0,Need Confirmation,1500,1849092
FT307044157,2023-10-26 04:36:50,LinkAja,120856448,281000.0,806.0,Success,0,3592967
FT354417568,2022-03-06 09:24:51,BSI,099987707,2608000.0,971.0,Processed,0,2210000
FT451402808,2022-08-28 06:39:11,BRI,061147779,3972000.0,771.0,Need Confirmation,0,3797397
FT617883079,2022-02-07 23:34:03,Ovo,126288670,3687000.0,350.0,Processed,1500,8991607
FT603360921,2023-04-14 09:14:10,BJB,016618949,1412000.0,708.0,Need Confirmation,1500,2393555
FT227727615,2023-03-14 09:11:14,Gopay,037133102,15000.0,546.0,Need Confirmation,1500,4696083
FT326262849,2023-11-23 07:04:50,Shopeepay,087710355,1525000.0,488.0,Success,1500,5014808
FT402215105,2022-08-31 13:12:44,Dana,076428959,1443000.0,743.0,Cancelled,1500,1352128
FT128409989,2023-04-15 16:06:20,BNI,073890881,3361000.0,552.0,Failed,0,6763872
FT361484587,2022-01-22 23:52:13,Dana,019660004,4356000.0,512.0,Checking,0,9701100
FT814641380,2023-04-19 07:54:01,Gopay,036176063,249000.0,717.0,Failed,1500,6763872
FT870647168,2022-06-17 20:12:51,LinkAja,033642558,3568000.0,321.0,Need Confirmation,0,4294984
FT897212937,2023-08-17 20:28:50,BNI,107249492,876000.0,769.0,Checking,1500,3896182
FT973615649,2022-10-29 05:23:44,BSI,019173588,610000.0,127.0,Processed,1500,6234034
FT199212488,2023-02-15 07:02:07,BCA,041861703,4751000.0,275.0,Need Confirmation,1500,8852173
FT577476406,2023-12-26 10:25:36,BSI,106382648,1982000.0,262.0,Success,0,7834572
FT075877691,2023-04-02 21:06:50,JAGO,060838144,3288000.0,524.0,Cancelled,1500,2393555
FT510043172,2023-10-29 07:06:17,Ovo,118198888,1563000.0,725.0,Failed,0,9620439
FT056423835,2023-03-08 06:20:14,Muamalat,097661494,689000.0,438.0,Success,0,8088490
FT622350300,2023-10-22 18:02:31,BJB,042054140,3347000.0,859.0,Success,1500,1565475
FT043414573,2023-09-27 15:59:57,BSI,022084994,3121000.0,493.0,Processed,1500,3703203
FT073372257,2023-08-26 08:46:54,BSI,114516451,3982000.0,435.0,Need Confirmation,1500,1849092
FT219313744,2023-04-13 20:25:09,LinkAja,021906549,2482000.0,246.0,Success,1500,9746508
FT698948200,2023-08-30 23:45:17,Maybank,108482614,1566000.0,394.0,Failed,1500,5310298
FT821299343,2023-08-01 07:22:10,Mandiri,077310338,2059000.0,95.0,Processed,1500,3692192
FT186949795,2023-01-13 14:02:35,LinkAja,032400953,3375000.0,647.0,Need Confirmation,0,8852173
FT419002000,2022-11-17 11:14:12,BCA,122771301,1641000.0,513.0,Cancelled,0,8183609
FT942270334,2022-02-27 00:12:20,BRI,111282681,3870000.0,887.0,Success,0,8991607
FT944522016,2023-11-05 19:30:28,LinkAja,090877654,3627000.0,435.0,Success,1500,7677519
FT585473777,2023-02-03 22:55:39,Shopeepay,075825757,3524000.0,156.0,Success,0,5346849
FT533640219,2022-03-15 15:01:24,BNI,075058414,998000.0,273.0,Need Confirmation,1500,8952856
FT921079295,2023-10-22 05:24:28,Gopay,092109197,269000.0,678.0,Processed,0,4614393
FT799626113,2022-09-01 18:41:30,Mandiri,109134110,2236000.0,926.0,Success,1500,2398427
FT138233247,2022-07-17 00:17:31,Seabank,011693118,2147000.0,54.0,Success,0,1849092
FT980572224,2023-03-13 21:16:21,Seabank,080842343,504000.0,548.0,Failed,1500,7265557
FT654063857,2022-07-23 05:36:47,Shopeepay,085456417,181000.0,947.0,Processed,0,8302015
FT177430383,2022-06-27 15:57:52,Permata,029662610,1764000.0,155.0,Cancelled,1500,5701323
FT145513790,2023-06-24 16:56:58,BJB,074825127,3301000.0,448.0,Failed,1500,7142768
FT309169907,2023-05-07 09:51:00,Shopeepay,078246498,4694000.0,674.0,Failed,1500,4614393
FT148204368,2023-06-17 14:44:03,BJB,115209563,880000.0,865.0,Processed,0,3592967
FT862517250,2023-12-07 17:23:09,BCA,024695417,3483000.0,456.0,Failed,0,6257735
FT267704451,2023-07-13 03:20:26,Muamalat,109033392,1177000.0,274.0,Failed,0,7677519
FT633370597,2022-01-08 10:30:13,Muamalat,081322244,297000.0,210.0,Failed,1500,3725030
FT938258138,2022-07-13 13:39:55,BSI,042444077,3622000.0,127.0,Success,1500,3710530
FT705303452,2022-09-11 14:56:41,BNI,067705801,3888000.0,142.0,Processed,0,3984110
FT841851398,2023-08-06 06:50:40,Ovo,066568065,1321000.0,732.0,Failed,0,7614367
FT157084610,2022-01-26 16:20:09,Mandiri,023158120,3642000.0,764.0,Failed,1500,7707611
FT103796109,2022-06-25 00:38:55,Shopeepay,096307814,2223000.0,957.0,Cancelled,1500,7671216
FT153696414,2023-11-13 08:40:22,Seabank,055119658,3981000.0,833.0,Cancelled,1500,3170865
FT827693888,2022-03-09 01:02:45,BCA,095009537,4652000.0,121.0,Cancelled,1500,2113093
FT154761755,2022-08-12 18:16:06,Maybank,012880085,456000.0,357.0,Checking,1500,3797397
FT858357908,2023-04-16 16:43:27,LinkAja,098419140,248000.0,240.0,Failed,1500,7265557
FT812013033,2023-07-18 02:24:03,Dana,076664441,3919000.0,996.0,Cancelled,0,4537027
FT234325590,2023-11-24 04:09:13,BSI,072938537,2668000.0,88.0,Checking,0,3170865
FT830525095,2023-03-21 01:15:21,Mandiri,120754265,3117000.0,201.0,Success,1500,7674072
FT017407268,2023-01-25 10:30:27,BNI,043518504,153000.0,800.0,Processed,0,9490323
FT199602721,2022-04-16 21:18:43,Muamalat,025439436,4826000.0,983.0,Processed,1500,3458256
FT457328681,2023-12-13 10:39:03,BNI,121144146,3995000.0,487.0,Checking,1500,6550322
FT774004093,2022-12-27 06:00:04,Permata,118828967,1960000.0,245.0,Checking,1500,8405609
FT197661197,2023-08-17 01:06:12,Muamalat,035106199,833000.0,310.0,Processed,1500,5977126
FT754193214,2023-01-31 04:40:11,Permata,081690714,4849000.0,474.0,Processed,1500,5014808
FT601612936,2023-04-27 11:56:11,BCA,022384283,4203000.0,311.0,Checking,0,4590078
FT049814132,2022-06-20 20:31:31,Maybank,050176256,1266000.0,192.0,Checking,0,8991607
FT816900083,2023-03-09 13:56:38,BCA,039463867,3948000.0,356.0,Checking,0,4537027
FT101553700,2023-12-29 21:33:40,LinkAja,084646105,180000.0,691.0,Cancelled,1500,5014808
FT408536973,2023-01-24 08:14:12,Permata,031566490,1078000.0,541.0,Cancelled,0,3797397
FT082791142,2022-10-02 03:20:33,BNI,120200829,4836000.0,339.0,Cancelled,0,7265557
FT338568516,2022-09-21 16:08:03,BSI,118801777,4639000.0,679.0,Failed,1500,6729249
FT092033289,2023-03-30 13:51:26,BNI,109337085,1606000.0,601.0,Need Confirmation,1500,1968560
FT357346941,2023-11-16 08:14:15,LinkAja,081814804,4746000.0,69.0,Processed,1500,3710530
FT280647733,2023-08-30 13:18:13,Dana,097401997,401000.0,689.0,Failed,1500,9514456
FT849899269,2023-05-06 17:46:40,LinkAja,056535163,2075000.0,938.0,Failed,0,1794229
FT860580848,2023-10-19 12:12:05,BCA,027921052,3273000.0,328.0,Checking,0,9187881
FT197510707,2022-03-22 16:55:23,Muamalat,014243196,717000.0,964.0,Checking,0,9620439
FT054494339,2023-05-22 05:08:10,BNI,060168267,1827000.0,859.0,Cancelled,1500,9444680
FT354541083,2023-05-01 19:41:42,Dana,063657458,3936000.0,759.0,Success,1500,2651524
FT364559976,2023-12-09 10:33:13,Permata,105152688,2035000.0,160.0,Cancelled,1500,3513847
FT750057485,2022-08-29 08:39:28,Gopay,030283787,303000.0,957.0,Cancelled,0,7142768
FT792841919,2022-09-14 07:16:28,Shopeepay,074930216,1071000.0,110.0,Cancelled,0,5977126
FT051393409,2022-06-25 01:58:35,BJB,089914191,915000.0,271.0,Success,1500,8991607
FT512971022,2022-11-18 22:15:08,Gopay,117297625,1538000.0,767.0,Cancelled,0,5559363
FT853588551,2022-12-07 04:15:44,Permata,048795034,3029000.0,853.0,Cancelled,0,8952856
FT426005212,2023-04-07 11:35:28,BNI,023754524,939000.0,414.0,Failed,1500,2651524
FT272348927,2022-06-19 06:34:54,BNI,069126611,653000.0,905.0,Need Confirmation,1500,9160089
FT666315109,2023-08-08 05:16:10,BSI,013562247,1058000.0,821.0,Success,1500,3513847
FT030494991,2023-08-01 14:44:21,Gopay,015541004,2688000.0,363.0,Failed,1500,1794229
FT000309144,2022-05-16 21:35:39,BNI,091809799,3508000.0,877.0,Checking,1500,2777877
FT915071123,2022-05-31 19:37:32,BSI,075219376,3285000.0,569.0,Checking,0,3984110
FT954263141,2022-09-11 08:38:54,JAGO,016857771,3657000.0,658.0,Failed,1500,1360321
FT819050580,2023-09-07 23:07:33,BJB,124875962,590000.0,340.0,Cancelled,1500,8176980
FT887593826,2023-01-26 09:50:23,Dana,023422995,4574000.0,917.0,Failed,1500,3594704
FT308298025,2023-06-29 06:16:18,Ovo,125196051,3017000.0,247.0,Need Confirmation,0,7707611
FT496485327,2023-03-18 15:23:02,Muamalat,105691026,2690000.0,742.0,Need Confirmation,1500,9490323
FT759899657,2023-10-28 00:25:35,JAGO,125568087,3951000.0,500.0,Processed,0,7924978
FT884266447,2022-03-06 16:09:45,Dana,091289830,3635000.0,685.0,Success,0,9190387
FT025489888,2023-01-06 01:37:09,Gopay,097476993,478000.0,387.0,Failed,0,6108756
FT678539230,2022-02-15 21:37:54,BRI,078885309,2358000.0,655.0,Failed,1500,2777877
FT716323967,2022-05-12 07:05:22,Ovo,043807257,2501000.0,635.0,Need Confirmation,0,8991607
FT170083722,2022-04-25 18:49:17,Mandiri,058564381,3078000.0,554.0,Checking,1500,7707611
FT862587272,2022-06-29 00:10:47,BNI,101293693,3333000.0,997.0,Failed,1500,5701323
FT328036189,2022-01-17 09:32:08,Shopeepay,060579898,4079000.0,566.0,Processed,1500,1565475
FT710059733,2022-03-09 05:58:31,Gopay,021875421,3616000.0,545.0,Checking,0,2348677
FT601985030,2022-01-31 10:43:01,Dana,095959179,399000.0,75.0,Processed,1500,3594704
FT426753138,2022-10-17 17:45:17,BJB,073412683,1134000.0,690.0,Checking,0,3513847
FT595473162,2023-11-16 19:00:17,BCA,016820834,1843000.0,87.0,Success,0,2777877
FT448149596,2023-02-19 20:45:57,Dana,089350904,1245000.0,736.0,Failed,1500,3703203
FT237663225,2022-07-28 22:08:26,Muamalat,066977928,1429000.0,101.0,Cancelled,1500,4909543
FT922928791,2023-11-28 03:27:16,JAGO,081651957,1185000.0,179.0,Processed,1500,4015441
FT399378429,2022-02-21 09:56:34,Permata,015544629,3396000.0,135.0,Processed,0,2398427
FT910750913,2022-04-12 20:20:02,Maybank,016208728,2017000.0,957.0,Failed,1500,9746508
FT040038400,2023-07-19 13:18:47,JAGO,032679810,1902000.0,408.0,Need Confirmation,0,8302015
FT883597930,2022-12-08 12:13:46,BCA,021673720,4075000.0,236.0,Processed,0,8952856
FT854698115,2022-07-15 15:27:55,BSI,040871176,2719000.0,386.0,Failed,0,3703203
FT912601802,2022-09-25 04:43:46,Maybank,107796835,3905000.0,92.0,Need Confirmation,0,3984110
FT181623079,2023-06-02 03:57:55,BSI,089680658,4354000.0,308.0,Checking,0,9701100
FT376785661,2023-02-16 15:34:17,BRI,078426483,1250000.0,512.0,Processed,1500,3725030
FT326476023,2023-01-05 06:51:31,LinkAja,032158409,2224000.0,203.0,Processed,0,6257735
FT596469917,2023-09-16 16:23:29,Seabank,054342950,3821000.0,522.0,Success,0,2319026
FT716653005,2022-11-08 20:25:50,Muamalat,120615595,2483000.0,894.0,Need Confirmation,0,2393555
FT359484027,2022-10-07 03:36:10,BNI,041690301,2408000.0,453.0,Checking,1500,7671216
FT099342171,2022-02-28 17:45:36,BJB,012667266,4098000.0,927.0,Success,1500,4620956
FT984175892,2023-02-18 03:06:34,LinkAja,092718766,386000.0,311.0,Need Confirmation,0,7962314
FT269864469,2023-10-21 14:42:44,Permata,028679060,3962000.0,176.0,Checking,1500,5559363
FT430435205,2022-10-13 16:40:52,BJB,059332949,1578000.0,749.0,Need Confirmation,1500,5701323
FT498511213,2022-11-03 04:00:29,BNI,083201512,200000.0,651.0,Cancelled,0,5761901
FT008792848,2023-06-03 00:46:13,JAGO,015137104,1382000.0,206.0,Need Confirmation,1500,4909543
FT290544510,2023-01-03 06:24:18,Permata,075435325,1421000.0,943.0,Need Confirmation,1500,5717586
FT330751503,2022-03-08 12:38:09,Shopeepay,101111678,4439000.0,830.0,Success,0,4909543
FT088912489,2023-03-05 07:08:33,Seabank,092594388,1348000.0,819.0,Checking,0,1572750
FT515031833,2022-12-23 14:49:57,Permata,091532422,2483000.0,708.0,Checking,0,2185217
FT081310650,2022-03-09 12:24:09,BNI,023414819,3926000.0,620.0,Success,0,1794229
FT638773967,2023-08-12 13:17:57,Maybank,101897811,3758000.0,236.0,Failed,0,8991607
FT425196402,2022-11-05 02:57:40,JAGO,111034075,4112000.0,536.0,Need Confirmation,1500,5346849
FT945274285,2022-08-18 10:09:32,Maybank,097596378,518000.0,394.0,Success,1500,5014808
FT228002585,2023-02-11 19:30:48,Mandiri,098636020,3213000.0,950.0,Failed,1500,4299271
